Date,spread,zscore,position,pnl,cum_pnl
2017-07-12,-12.921460124553416,0.2967798839372907,0.0,-0.09853286952909812,-2.7512548328840047
2017-07-13,-12.799485100770308,0.4983485664300829,0.0,-0.0,-2.7512548328840047
2017-07-14,-12.836647850074296,0.3720716644746541,0.0,0.0,-2.7512548328840047
2017-07-17,-12.733255530548792,0.5460827924244317,0.0,-0.0,-2.7512548328840047
2017-07-18,-12.988422580344324,-0.07518337597988001,0.0,0.0,-2.7512548328840047
2017-07-19,-13.013084261991207,-0.19544196739059397,0.0,0.0,-2.7512548328840047
2017-07-20,-12.913925131232887,-0.05640260510256425,0.0,-0.0,-2.7512548328840047
2017-07-21,-13.045725414706979,-0.5443751853837487,0.0,0.0,-2.7512548328840047
2017-07-24,-13.184012465169484,-1.2203762023000597,0.0,0.0,-2.7512548328840047
2017-07-25,-12.144756802878039,2.16299695224651,-1.0,-0.0,-2.7512548328840047
2017-07-26,-12.069591769571154,2.02131005654536,-1.0,0.07516503330688451,-2.6760897995771202
2017-07-27,-11.559733264821741,2.7227586965401627,-1.0,0.5098585047494133,-2.166231294827707
2017-07-28,-11.594977165977081,2.1508900767462897,-1.0,-0.03524390115534004,-2.201475195983047
2017-07-31,-11.302145878435997,2.268891066507751,-1.0,0.2928312875410839,-1.908643908441963
2017-08-01,-11.350279056920776,1.8885449100309173,-1.0,-0.04813317848477894,-1.956777086926742
2017-08-02,-11.449472540454224,1.5285120607541263,-1.0,-0.09919348353344759,-2.0559705704601896
2017-08-03,-11.242249205417028,1.6207820022529946,-1.0,0.20722333503719526,-1.8487472354229944
2017-08-04,-11.269405899166756,1.405455067364052,-1.0,-0.027156693749727623,-1.875903929172722
2017-08-07,-11.20719547099472,1.3294675602853807,-1.0,0.062210428172036814,-1.8136935010006852
2017-08-08,-11.108085363381143,1.3044496345051955,-1.0,0.0991101076135763,-1.7145833933871089
2017-08-09,-11.008173372715916,1.2842899822390106,-1.0,0.09991199066522682,-1.614671402721882
2017-08-10,-10.798191024974795,1.378481133023037,-1.0,0.20998234774112134,-1.4046890549807607
2017-08-11,-10.797916588892935,1.2418309111257482,-1.0,0.0002744360818596192,-1.404414618898901
2017-08-14,-10.7858544683602,1.1349917149152915,-1.0,0.012062120532736031,-1.392352498366165
2017-08-15,-10.73347364687459,1.096016005662522,-1.0,0.05238082148560963,-1.3399716768805554
2017-08-16,-10.894457959979846,0.8230100999884801,-1.0,-0.1609843131052564,-1.5009559899858118
2017-08-17,-10.698867367071767,1.004608280337411,-1.0,0.19559059290807923,-1.3053653970777326
2017-08-18,-10.602236122431705,1.1119797566935816,-1.0,0.09663124464006145,-1.2087341524376711
2017-08-21,-10.458200260752747,1.5153892090603727,-1.0,0.1440358616789581,-1.064698290758713
2017-08-22,-10.847732522851501,0.6039025308916853,-1.0,-0.38953226209875425,-1.4542305528574673
2017-08-23,-11.02242979425731,0.043335851603786814,0.0,-0.17469727140580815,-1.6289278242632754
2017-08-24,-10.875307517284465,0.4188940887560874,0.0,-0.0,-1.6289278242632754
2017-08-25,-10.687903862199018,0.972801628901704,0.0,-0.0,-1.6289278242632754
2017-08-28,-10.557822753782638,1.3029580431888568,0.0,-0.0,-1.6289278242632754
2017-08-29,-10.74564995247541,0.5515890142826205,0.0,0.0,-1.6289278242632754
2017-08-30,-10.76757896690047,0.3886615060447311,0.0,0.0,-1.6289278242632754
2017-08-31,-10.939014339990372,-0.4742371303327224,0.0,0.0,-1.6289278242632754
2017-09-01,-10.980109395802,-0.8311203546745627,0.0,0.0,-1.6289278242632754
2017-09-05,-10.729484592076886,0.44333298959274087,0.0,-0.0,-1.6289278242632754
2017-09-06,-10.726018277243035,0.3857385316385986,0.0,-0.0,-1.6289278242632754
2017-09-07,-10.787629549993124,-0.11523235068826182,0.0,0.0,-1.6289278242632754
2017-09-08,-10.658941720317348,0.7589203865156111,0.0,-0.0,-1.6289278242632754
2017-09-11,-10.469347995021106,1.8118427091082099,0.0,-0.0,-1.6289278242632754
2017-09-12,-10.639868752163657,0.650610147682537,0.0,0.0,-1.6289278242632754
2017-09-13,-10.71620099120166,0.15440132044711877,0.0,0.0,-1.6289278242632754
2017-09-14,-10.548618842220925,1.1113419161224702,0.0,-0.0,-1.6289278242632754
2017-09-15,-10.229213320191143,2.4505101695444793,-1.0,-0.0,-1.6289278242632754
2017-09-18,-10.123347686740239,2.3941222215119504,-1.0,0.10586563345090383,-1.5230621908123716
2017-09-19,-10.162807535988925,1.9634902132182488,-1.0,-0.039459849248686396,-1.562522040061058
2017-09-20,-10.647461701059179,0.013117585643827787,0.0,-0.4846541650702534,-2.0471762051313114
2017-09-21,-10.823648411247365,-0.7687398758989696,0.0,0.0,-2.0471762051313114
2017-09-22,-10.64878427021409,-0.083452841908337,0.0,-0.0,-2.0471762051313114
2017-09-25,-10.919683426599054,-1.160308172925935,0.0,0.0,-2.0471762051313114
2017-09-26,-10.942515120193118,-1.1362632670498944,0.0,0.0,-2.0471762051313114
2017-09-27,-11.428017995431635,-2.430509267408777,1.0,0.0,-2.0471762051313114
2017-09-28,-11.553014560331519,-2.2901228839529204,1.0,0.12499656489988453,-1.9221796402314268
2017-09-29,-11.631893338889945,-2.1133277186178065,1.0,0.07887877855842618,-1.8433008616730007
2017-10-02,-11.4687509082043,-1.5516093454638549,1.0,-0.16314243068564593,-2.0064432923586466
2017-10-03,-11.65357192654049,-1.7122118069027654,1.0,0.1848210183361907,-1.821622274022456
2017-10-04,-11.504806613595015,-1.2603319167081974,1.0,-0.1487653129454749,-1.9703875869679308
2017-10-05,-11.76497713474608,-1.5676572367093078,1.0,0.2601705211510641,-1.7102170658168667
2017-10-06,-12.014673496967895,-1.750594808781653,1.0,0.24969636222181535,-1.4605207035950514
2017-10-09,-11.904339450069859,-1.390563244598808,1.0,-0.11033404689803561,-1.570854750493087
2017-10-10,-11.790099221554147,-1.0841138905245966,1.0,-0.1142402285157118,-1.6850949790087988
2017-10-11,-12.31681530009897,-1.6833498238604288,1.0,0.5267160785448226,-1.1583789004639762
2017-10-12,-12.213399261779184,-1.364456644832978,1.0,-0.10341603831978574,-1.261794938783762
2017-10-13,-12.158230319919031,-1.1784701964156767,1.0,-0.05516894186015264,-1.3169638806439146
2017-10-16,-12.137268047143863,-1.07681658373052,1.0,-0.0209622727751686,-1.3379261534190832
2017-10-17,-12.128732589345887,-1.0185544175943242,1.0,-0.00853545779797571,-1.3464616112170589
2017-10-18,-12.151133644403256,-0.9817212089693128,1.0,0.02240105505736878,-1.32406055615969
2017-10-19,-11.790594171166124,-0.1825278234415792,0.0,-0.3605394732371323,-1.6846000293968224
2017-10-20,-11.691662410603271,0.1702524759768122,0.0,-0.0,-1.6846000293968224
2017-10-23,-11.181974884504008,1.6156084939320907,0.0,-0.0,-1.6846000293968224
2017-10-24,-11.273030392894995,1.5543975495313553,0.0,0.0,-1.6846000293968224
2017-10-25,-11.46892336586992,0.9756514628062116,0.0,0.0,-1.6846000293968224
2017-10-26,-11.436319040335977,1.0399128319094781,0.0,-0.0,-1.6846000293968224
2017-10-27,-11.87610750716889,-0.2397500087445742,0.0,0.0,-1.6846000293968224
2017-10-30,-11.759713936871531,0.15764380944435316,0.0,-0.0,-1.6846000293968224
2017-10-31,-11.857010003169126,-0.11180264273364007,0.0,0.0,-1.6846000293968224
2017-11-01,-12.042154001558952,-0.6133568363333064,0.0,0.0,-1.6846000293968224
2017-11-02,-12.045267265598003,-0.5747130013921354,0.0,0.0,-1.6846000293968224
2017-11-03,-12.29803668669053,-1.270049752539656,0.0,0.0,-1.6846000293968224
2017-11-06,-11.952714878135218,-0.22321744240475963,0.0,-0.0,-1.6846000293968224
2017-11-07,-12.31249783943068,-1.180272881765664,0.0,0.0,-1.6846000293968224
2017-11-08,-12.51188928305114,-1.6584941269185152,0.0,0.0,-1.6846000293968224
2017-11-09,-12.256087785247399,-0.9374361474117151,0.0,-0.0,-1.6846000293968224
2017-11-10,-12.213453660600631,-0.8073567387048263,0.0,-0.0,-1.6846000293968224
2017-11-13,-12.103358012788696,-0.5112949562936548,0.0,-0.0,-1.6846000293968224
2017-11-14,-12.163643224589826,-0.6702457921382421,0.0,0.0,-1.6846000293968224
2017-11-15,-12.098355820325825,-0.5005806392073229,0.0,-0.0,-1.6846000293968224
2017-11-16,-12.395897668615,-1.1912295915315225,0.0,0.0,-1.6846000293968224
2017-11-17,-12.145031731496243,-0.46866209184250796,0.0,-0.0,-1.6846000293968224
2017-11-20,-12.082348045070432,-0.20806242560355664,0.0,-0.0,-1.6846000293968224
2017-11-21,-12.24071393545843,-0.6391395144984617,0.0,0.0,-1.6846000293968224
2017-11-22,-12.506719406331747,-1.5219558349770708,0.0,0.0,-1.6846000293968224
2017-11-24,-12.62493690943764,-1.975585736216491,0.0,0.0,-1.6846000293968224
2017-11-27,-13.039296397082019,-2.797693806699261,1.0,0.0,-1.6846000293968224
2017-11-28,-12.58623690862209,-1.1319120204657631,1.0,-0.45305948845992816,-2.1376595178567506
2017-11-29,-12.310874812208446,-0.05580080249269613,0.0,-0.2753620964136445,-2.413021614270395
2017-11-30,-12.047437987909298,0.96713700920587,0.0,-0.0,-2.413021614270395
2017-12-01,-11.728461454396061,1.9549806174537445,0.0,-0.0,-2.413021614270395
2017-12-04,-12.003685403284546,0.907578539277889,0.0,0.0,-2.413021614270395
2017-12-05,-12.11566773909491,0.5623506301694845,0.0,0.0,-2.413021614270395
2017-12-06,-12.191224889250197,0.2726348837392487,0.0,0.0,-2.413021614270395
2017-12-07,-12.451510502258333,-0.6648645910398976,0.0,0.0,-2.413021614270395
2017-12-08,-12.354797512619498,-0.30128029418890706,0.0,-0.0,-2.413021614270395
2017-12-11,-12.24306257091174,0.10192094968480403,0.0,-0.0,-2.413021614270395
2017-12-12,-12.16794495773496,0.38340366244140883,0.0,-0.0,-2.413021614270395
2017-12-13,-12.225165093923387,0.18994823534983488,0.0,0.0,-2.413021614270395
2017-12-14,-12.578951263267186,-0.9807737030248708,0.0,0.0,-2.413021614270395
2017-12-15,-12.56180008072846,-0.8742802601232231,0.0,-0.0,-2.413021614270395
2017-12-18,-13.077455624059429,-2.1724539837602417,1.0,0.0,-2.413021614270395
2017-12-19,-13.07119397831131,-1.8416793100429636,1.0,-0.006261645748118383,-2.4192832600185135
2017-12-20,-12.9784826914319,-1.407210514938401,1.0,-0.09271128687941044,-2.511994546897924
2017-12-21,-12.90423045236454,-1.1196054754643425,1.0,-0.07425223906735923,-2.586246785965283
2017-12-22,-12.829604462237548,-0.8883905573056792,1.0,-0.074625990126993,-2.660872776092276
2017-12-26,-12.854728597043547,-1.0034801227931194,1.0,0.025124134805999176,-2.635748641286277
2017-12-27,-12.543210538233602,-0.20901767902044227,0.0,-0.3115180588099449,-2.947266700096222
2017-12-28,-12.396250762405781,0.18068381251314966,0.0,-0.0,-2.947266700096222
2017-12-29,-12.375871298468617,0.284429803429274,0.0,-0.0,-2.947266700096222
2018-01-02,-12.747577817738776,-0.63932720883211,0.0,0.0,-2.947266700096222
2018-01-03,-13.156030908879831,-1.6719570128515908,0.0,0.0,-2.947266700096222
2018-01-04,-13.181376027401306,-1.5658368375911134,0.0,0.0,-2.947266700096222
2018-01-05,-13.378730554896133,-1.86168910439329,0.0,0.0,-2.947266700096222
2018-01-08,-13.475180006312872,-1.8197212152816773,0.0,0.0,-2.947266700096222
2018-01-09,-13.478934988157139,-1.6079136276105455,0.0,0.0,-2.947266700096222
2018-01-10,-13.474980356324686,-1.440898942460991,0.0,-0.0,-2.947266700096222
2018-01-11,-13.55759687878695,-1.5007987985647426,0.0,0.0,-2.947266700096222
2018-01-12,-14.389023211389784,-2.7389818539239923,1.0,0.0,-2.947266700096222
2018-01-16,-14.682088381987533,-2.5598110798558844,1.0,0.2930651705977496,-2.654201529498472
2018-01-17,-14.615362788144708,-2.050311425738661,1.0,-0.0667255938428255,-2.7209271233412977
2018-01-18,-14.40213561542036,-1.5230110013041664,1.0,-0.21322717272434843,-2.934154296065646
2018-01-19,-14.600242343283785,-1.5791525582114811,1.0,0.19810672786342565,-2.7360475682022205
2018-01-22,-14.871563841244146,-1.6788154845970125,1.0,0.2713214979603613,-2.464726070241859
2018-01-23,-15.118344649657349,-1.7131300192515266,1.0,0.24678080841320238,-2.217945261828657
2018-01-24,-15.109685687355409,-1.5047504445778126,1.0,-0.008658962301939965,-2.2266042241305968
2018-01-25,-15.396469186094077,-1.5944176289591323,1.0,0.28678349873866793,-1.9398207253919288
2018-01-26,-15.188809986540427,-1.2533416848044518,1.0,-0.20765919955364964,-2.1474799249455785
2018-01-29,-15.445628441134506,-1.3944011503984823,1.0,0.2568184545940788,-1.8906614703514997
2018-01-30,-15.379511937262492,-1.2398709846060592,1.0,-0.06611650387201351,-1.9567779742235132
2018-01-31,-15.155146718482698,-0.9098169168174599,1.0,-0.22436521877979487,-2.181143193003308
2018-02-01,-14.772157726406213,-0.3717800117970217,0.0,-0.3829889920764842,-2.5641321850797922
2018-02-02,-13.484331711207993,1.3493025938746421,0.0,-0.0,-2.5641321850797922
2018-02-05,-12.685888090449502,2.170946831277324,-1.0,-0.0,-2.5641321850797922
2018-02-06,-12.709154229648579,1.9437252953979727,-1.0,-0.02326613919907672,-2.587398324278869
2018-02-07,-12.27497749975283,2.1200055438829,-1.0,0.43417672989574996,-2.153221594383119
2018-02-08,-11.831947390281886,2.182682481582431,-1.0,0.4430301094709428,-1.7101914849121762
2018-02-09,-12.224027877264827,1.6535803234767104,-1.0,-0.39208048698294107,-2.1022719718951173
2018-02-12,-12.422541329470452,1.3365734051826754,-1.0,-0.19851345220562422,-2.3007854241007415
2018-02-13,-12.522635917517313,1.1361186522451827,-1.0,-0.10009458804686133,-2.400880012147603
2018-02-14,-12.643235185810227,0.9498462928232366,-1.0,-0.12059926829291356,-2.5214792804405164
2018-02-15,-12.893057071434665,0.69929783494403,-1.0,-0.24982188562443852,-2.771301166064955
2018-02-16,-13.250197439950135,0.3863863011781476,0.0,-0.35714036851546993,-3.128441534580425
2018-02-20,-13.509968238508737,0.1448474120975843,0.0,0.0,-3.128441534580425
2018-02-21,-14.032688914761408,-0.3020143686053126,0.0,0.0,-3.128441534580425
2018-02-22,-13.807163196581406,-0.18314877396727564,0.0,-0.0,-3.128441534580425
2018-02-23,-13.774130196703325,-0.23649222065380152,0.0,-0.0,-3.128441534580425
2018-02-26,-13.999149426270257,-0.5097519960196006,0.0,0.0,-3.128441534580425
2018-02-27,-13.518804769152467,-0.17617760566981377,0.0,-0.0,-3.128441534580425
2018-02-28,-13.316073238324147,-0.08630530899187522,0.0,-0.0,-3.128441534580425
2018-03-01,-12.495188417815854,0.814137738470844,0.0,-0.0,-3.128441534580425
2018-03-02,-12.858343986133008,0.2395081391622875,0.0,0.0,-3.128441534580425
2018-03-05,-12.972653732918438,0.02274561456370085,0.0,0.0,-3.128441534580425
2018-03-06,-13.312180978716263,-0.46296730212241693,0.0,0.0,-3.128441534580425
2018-03-07,-13.502679759644629,-0.6957853071067525,0.0,0.0,-3.128441534580425
2018-03-08,-13.949747852758414,-1.2610138611554684,0.0,0.0,-3.128441534580425
2018-03-09,-14.506265233014524,-1.947530822537747,0.0,0.0,-3.128441534580425
2018-03-12,-14.708058586006533,-1.9884134099273578,0.0,0.0,-3.128441534580425
2018-03-13,-14.426046826735934,-1.416393101530403,0.0,-0.0,-3.128441534580425
2018-03-14,-14.72622329039547,-1.6757004556767792,0.0,0.0,-3.128441534580425
2018-03-15,-14.708485439157531,-1.4888889048642737,0.0,-0.0,-3.128441534580425
2018-03-16,-14.000835963770129,-0.36139918878704014,0.0,-0.0,-3.128441534580425
2018-03-19,-13.76255920544866,0.050437766186196296,0.0,-0.0,-3.128441534580425
2018-03-20,-13.92949797325086,-0.18191100619736894,0.0,0.0,-3.128441534580425
2018-03-21,-13.931690792333342,-0.1938959766457678,0.0,0.0,-3.128441534580425
2018-03-22,-13.226432285394452,0.8674595509737107,0.0,-0.0,-3.128441534580425
2018-03-23,-12.992823339721717,1.1294701375758271,0.0,-0.0,-3.128441534580425
2018-03-26,-12.755543303521137,1.3289937129041582,0.0,-0.0,-3.128441534580425
2018-03-27,-12.263687045322804,1.7713114857720962,0.0,-0.0,-3.128441534580425
2018-03-28,-11.982609041425604,1.8541627270919263,0.0,-0.0,-3.128441534580425
2018-03-29,-12.374500704677892,1.370129531498034,0.0,0.0,-3.128441534580425
2018-04-02,-12.090115861256283,1.5692347616390983,0.0,-0.0,-3.128441534580425
2018-04-03,-12.080039318381392,1.4527879071720358,0.0,-0.0,-3.128441534580425
2018-04-04,-12.036807005145626,1.3571351223398778,0.0,-0.0,-3.128441534580425
2018-04-05,-12.031573284439084,1.233824290144624,0.0,-0.0,-3.128441534580425
2018-04-06,-11.677836799587759,1.3956990292837497,0.0,-0.0,-3.128441534580425
2018-04-09,-11.8675861673936,1.108190670604203,0.0,0.0,-3.128441534580425
2018-04-10,-11.722566709631323,1.136340370795349,0.0,-0.0,-3.128441534580425
2018-04-11,-11.451189920564467,1.2666023920599305,0.0,-0.0,-3.128441534580425
2018-04-12,-11.708432021767663,0.9507652695300584,0.0,0.0,-3.128441534580425
2018-04-13,-11.673323900435406,0.9382752415138736,0.0,-0.0,-3.128441534580425
2018-04-16,-11.808633089317883,0.7083927722478541,0.0,0.0,-3.128441534580425
2018-04-17,-12.528812010754812,-0.30821573171561967,0.0,0.0,-3.128441534580425
2018-04-18,-12.519842169837705,-0.46137394891705746,0.0,-0.0,-3.128441534580425
2018-04-19,-13.065984386840611,-1.7092290695903718,0.0,0.0,-3.128441534580425
2018-04-20,-12.906161330947853,-1.5166610132200966,0.0,-0.0,-3.128441534580425
2018-04-23,-12.717343891325335,-1.205574416128784,0.0,-0.0,-3.128441534580425
2018-04-24,-11.602443614201714,1.1085552826591931,0.0,-0.0,-3.128441534580425
2018-04-25,-11.76762379068888,0.6832051147501799,0.0,0.0,-3.128441534580425
2018-04-26,-11.502670728846581,1.164268283564091,0.0,-0.0,-3.128441534580425
2018-04-27,-11.017133672486725,1.8592276329376336,0.0,-0.0,-3.128441534580425
2018-04-30,-11.086217392824661,1.5240327841210497,0.0,0.0,-3.128441534580425
2018-05-01,-11.473690088535555,0.7656809758618685,0.0,0.0,-3.128441534580425
2018-05-02,-11.09833129353737,1.2833413360406896,0.0,-0.0,-3.128441534580425
2018-05-03,-11.109467338419087,1.145694695934408,0.0,0.0,-3.128441534580425
2018-05-04,-11.58475077994822,0.36577263874074406,0.0,0.0,-3.128441534580425
2018-05-07,-11.645156102744977,0.24956435334642169,0.0,0.0,-3.128441534580425
2018-05-08,-11.619851125955005,0.2816789357643111,0.0,-0.0,-3.128441534580425
2018-05-09,-12.256091061728906,-0.6774471997238513,0.0,0.0,-3.128441534580425
2018-05-10,-12.46151287444858,-0.9254073010627025,0.0,0.0,-3.128441534580425
2018-05-11,-12.342143563506838,-0.6784660530168661,0.0,-0.0,-3.128441534580425
2018-05-14,-12.399831474657205,-0.7124148658553582,0.0,0.0,-3.128441534580425
2018-05-15,-11.865758310680782,0.057048663312500913,0.0,-0.0,-3.128441534580425
2018-05-16,-11.877266376168777,-0.011761806971404888,0.0,0.0,-3.128441534580425
2018-05-17,-11.930066941406292,-0.21124812457814673,0.0,0.0,-3.128441534580425
2018-05-18,-11.546875856731162,0.40302671057878947,0.0,-0.0,-3.128441534580425
2018-05-21,-11.718279505531413,-0.05283565848286964,0.0,0.0,-3.128441534580425
2018-05-22,-11.475147623679518,0.4879282068719257,0.0,-0.0,-3.128441534580425
2018-05-23,-11.503312033720263,0.39213936270989724,0.0,0.0,-3.128441534580425
2018-05-24,-11.60803116234029,0.16647233869027564,0.0,0.0,-3.128441534580425
2018-05-25,-11.62511104693569,0.21048747295640652,0.0,0.0,-3.128441534580425
2018-05-29,-11.134405206614357,1.4271797185155384,0.0,-0.0,-3.128441534580425
2018-05-30,-11.202899678907194,1.1878049858118964,0.0,0.0,-3.128441534580425
2018-05-31,-11.77412609736226,-0.10180618189137514,0.0,0.0,-3.128441534580425
2018-06-01,-12.462936732424865,-1.6639395421329335,0.0,0.0,-3.128441534580425
2018-06-04,-12.991393910862342,-2.3612142378205387,1.0,0.0,-3.128441534580425
2018-06-05,-12.932916569726476,-1.8937245375631093,1.0,-0.05847734113586611,-3.186918875716291
2018-06-06,-12.818062713172605,-1.4788523584479778,1.0,-0.11485385655387148,-3.3017727322701624
2018-06-07,-12.859113472953705,-1.4208175846730766,1.0,0.04105075978110051,-3.260721972489062
2018-06-08,-12.600698319846867,-0.9578054088069489,1.0,-0.2584151531068386,-3.5191371255959005
2018-06-11,-12.876013412505237,-1.3194338664944099,1.0,0.27531509265837073,-3.24382203293753
2018-06-12,-13.04835097851436,-1.463390939943156,1.0,0.17233756600912287,-3.071484466928407
2018-06-13,-13.030844714957027,-1.2882697009367563,1.0,-0.017506263557333313,-3.0889907304857402
2018-06-14,-13.278521140315728,-1.4604224123062088,1.0,0.24767642535870138,-2.841314305127039
2018-06-15,-13.531472987339331,-1.5837534814564942,1.0,0.25295184702360274,-2.588362458103436
2018-06-18,-14.090694072263133,-1.9521421690586513,1.0,0.5592210849238022,-2.029141373179634
2018-06-19,-14.016216434848566,-1.6292034737274539,1.0,-0.07447763741456725,-2.103619010594201
2018-06-20,-13.81332139797551,-1.2674034312021847,1.0,-0.20289503687305555,-2.3065140474672567
2018-06-21,-13.439886439776686,-0.77353327474611,1.0,-0.3734349581988248,-2.6799490056660815
2018-06-22,-13.520553826793673,-0.7812079168894818,1.0,0.08066738701698739,-2.599281618649094
2018-06-25,-13.043284896970953,-0.14896544662155742,0.0,-0.4772689298227206,-3.0765505484718147
2018-06-26,-12.6343863317732,0.5258130220996093,0.0,-0.0,-3.0765505484718147
2018-06-27,-12.482320973262727,1.026780806134861,0.0,-0.0,-3.0765505484718147
2018-06-28,-12.698363045168698,0.8434724924267037,0.0,0.0,-3.0765505484718147
2018-06-29,-12.87510005309144,0.5453500200562655,0.0,0.0,-3.0765505484718147
2018-07-02,-12.911520462445957,0.45701771940989944,0.0,0.0,-3.0765505484718147
2018-07-03,-12.431727208526034,1.361146173457228,0.0,-0.0,-3.0765505484718147
2018-07-05,-12.839989473025756,0.5325464951493676,0.0,0.0,-3.0765505484718147
2018-07-06,-12.80517156348764,0.5961725318274558,0.0,-0.0,-3.0765505484718147
2018-07-09,-13.075820026125818,0.09701189368900386,0.0,0.0,-3.0765505484718147
2018-07-10,-13.093489212055427,0.08339069444286902,0.0,0.0,-3.0765505484718147
2018-07-11,-13.359542721946532,-0.44257714268519527,0.0,0.0,-3.0765505484718147
2018-07-12,-13.809316498722051,-1.2490806655107156,0.0,0.0,-3.0765505484718147
2018-07-13,-13.70328355932076,-0.9681675088648234,0.0,-0.0,-3.0765505484718147
2018-07-16,-13.578635395750076,-0.7171598350285385,0.0,-0.0,-3.0765505484718147
2018-07-17,-13.847694249252765,-1.315837253965986,0.0,0.0,-3.0765505484718147
2018-07-18,-14.035167914574213,-1.6884677690559045,0.0,0.0,-3.0765505484718147
2018-07-19,-13.685781172073916,-1.0105024949416495,0.0,-0.0,-3.0765505484718147
2018-07-20,-13.193787002325422,-0.025927794398493364,0.0,-0.0,-3.0765505484718147
2018-07-23,-13.211136665663759,-0.09506809509684723,0.0,0.0,-3.0765505484718147
2018-07-24,-14.71271951980015,-2.489821953341901,1.0,0.0,-3.0765505484718147
2018-07-25,-14.642347924342069,-2.0015496960496155,1.0,-0.0703715954580808,-3.1469221439298956
2018-07-26,-17.11986005772215,-3.4221329324930663,1.0,2.477512133380081,-0.6694100105498144
2018-07-27,-16.530409981694117,-2.292131274152136,1.0,-0.589450076028033,-1.2588600865778474
2018-07-30,-16.304681809297826,-1.8042904181983659,1.0,-0.22572817239629117,-1.4845882589741386
2018-07-31,-15.990299785517252,-1.3908097148756324,1.0,-0.3143820237805741,-1.7989702827547127
2018-08-01,-16.210785056880955,-1.394892550979039,1.0,0.2204852713637031,-1.5784850113910096
2018-08-02,-16.08395984038196,-1.1754573421036008,1.0,-0.12682521649899314,-1.7053102278900027
2018-08-03,-15.787095070776282,-0.8709799175017052,1.0,-0.29686476960567987,-2.0021749974956826
2018-08-06,-15.423053457098412,-0.5327587721136197,1.0,-0.3640416136778697,-2.3662166111735523
2018-08-07,-16.02506616236662,-0.8942213616237824,1.0,0.6020127052682085,-1.7642039059053438
2018-08-08,-16.092454332856523,-0.8560156963572755,1.0,0.06738817048990242,-1.6968157354154414
2018-08-09,-16.298677557148885,-0.9206035446550922,1.0,0.20622322429236206,-1.4905925111230793
2018-08-10,-16.14278540330091,-0.7178378985104402,1.0,-0.15589215384797583,-1.6464846649710552
2018-08-13,-16.204662537409153,-0.688353166406765,1.0,0.06187713410824358,-1.5846075308628116
2018-08-14,-16.272448480672377,-0.6665016374926146,1.0,0.06778594326322462,-1.516821587599587
2018-08-15,-15.669378456342624,-0.08050323093577813,0.0,-0.6030700243297531,-2.11989161192934
2018-08-16,-15.651484347711158,0.026450808577867805,0.0,-0.0,-2.11989161192934
2018-08-17,-15.41001162774948,0.45384505809848286,0.0,-0.0,-2.11989161192934
2018-08-20,-15.805313489668574,0.1975531799337996,0.0,0.0,-2.11989161192934
2018-08-21,-15.844638855821387,0.26125169303049345,0.0,0.0,-2.11989161192934
2018-08-22,-15.792816711784724,0.609022171620454,0.0,-0.0,-2.11989161192934
2018-08-23,-15.70626202742612,0.8364333351924472,0.0,-0.0,-2.11989161192934
2018-08-24,-15.97317254190316,-0.1405314411747797,0.0,0.0,-2.11989161192934
2018-08-27,-16.303306672586217,-1.3394458990154947,0.0,0.0,-2.11989161192934
2018-08-28,-15.903095285881196,0.0978535138350905,0.0,-0.0,-2.11989161192934
2018-08-29,-16.390061625244797,-1.5691681388678789,0.0,0.0,-2.11989161192934
2018-08-30,-15.984721071613507,-0.17745797879599837,0.0,-0.0,-2.11989161192934
2018-08-31,-15.285196396660172,1.9532798557976712,0.0,-0.0,-2.11989161192934
2018-09-04,-15.043693431138479,2.3601678800426944,-1.0,-0.0,-2.11989161192934
2018-09-05,-15.335323560439033,1.3776952921743275,-1.0,-0.2916301293005539,-2.411521741229894
2018-09-06,-14.925677878911738,2.04549431021249,-1.0,0.4096456815272944,-2.0018760597025995
2018-09-07,-14.778705004762145,2.024144972051704,-1.0,0.14697287414959348,-1.854903185553006
2018-09-10,-14.380264136914494,2.3109036930100713,-1.0,0.39844086784765054,-1.4564623177053555
2018-09-11,-14.55158766484362,1.735911575979044,-1.0,-0.17132352792912542,-1.627785845634481
2018-09-12,-14.073773808046706,2.145829097503559,-1.0,0.4778138567969137,-1.1499719888375672
2018-09-13,-14.201445230104294,1.6859094686491567,-1.0,-0.1276714220575883,-1.2776434108951555
2018-09-14,-13.874264036881694,1.8391399814002383,-1.0,0.3271811932226001,-0.9504622176725555
2018-09-17,-13.431628211134957,2.016710331738166,-1.0,0.44263582574673777,-0.5078263919258177
2018-09-18,-13.579357307385209,1.6127163575158656,-1.0,-0.1477290962502522,-0.6555554881760699
2018-09-19,-13.921862028250349,1.1194745515456341,-1.0,-0.34250472086513994,-0.9980602090412098
2018-09-20,-14.02794552123757,0.9106167104377789,-1.0,-0.10608349298722075,-1.1041437020284306
2018-09-21,-13.328007156226342,1.466493377490881,-1.0,0.6999383650112279,-0.40420533701720274
2018-09-24,-13.41632804019471,1.2447956437921865,-1.0,-0.08832088396836824,-0.492526220985571
2018-09-25,-14.0764171627008,0.4963080791644242,0.0,-0.6600891225060899,-1.1526153434916608
2018-09-26,-14.076571608089015,0.42123372189313096,0.0,0.0,-1.1526153434916608
2018-09-27,-14.437461841334748,-0.141471347935524,0.0,0.0,-1.1526153434916608
2018-09-28,-14.62516843440531,-0.5897157842516288,0.0,0.0,-1.1526153434916608
